0.0060,0.0000,0.0000
0.0120,0.0000,0.0000
0.0180,0.0000,0.0000
0.0240,0.0000,0.0000
0.0301,0.0000,0.0000
0.0361,0.0000,0.0000
0.0421,0.0000,0.0000
0.0482,0.0000,0.0000
0.0542,0.0000,0.0000
0.0603,0.0000,0.0000
0.0663,0.0000,0.0000
0.0723,0.0000,0.0000
0.0784,0.0000,0.0000
0.0844,0.0000,0.0000
0.0905,0.0000,0.0000
0.0965,0.0000,0.0000
0.1026,0.0000,0.0000
0.1086,0.0000,0.0000
0.1147,0.0000,0.0000
0.1208,0.0000,0.0000
0.1268,0.0000,0.0000
0.1329,0.0000,0.0000
0.1389,0.0000,0.0000
0.1450,0.0000,0.0000
0.1510,0.0000,0.0000
0.1571,0.0000,0.0000
0.1631,0.0000,0.0000
0.1692,0.0000,0.0000
0.1752,0.0000,0.0000
0.1813,0.0000,0.0000
0.1873,0.0000,0.0000
0.1934,0.0000,0.0000
0.1994,0.0000,0.0000
0.2055,0.0000,0.0000
0.2115,0.0000,0.0000
0.2176,0.0000,0.0000
0.2236,0.0000,0.0000
0.2297,0.0000,0.0000
0.2357,0.0000,0.0000
0.2418,0.0000,0.0000
0.2478,0.0000,0.0000
0.2539,0.0000,0.0000
0.2599,0.0000,0.0000
0.2660,0.0000,0.0000
0.2720,0.0000,0.0000
0.2780,0.0000,0.0000
0.2841,0.0000,0.0000
0.2901,0.0000,0.0000
0.2961,0.0000,0.0000
0.3022,0.0000,0.0000
0.3082,0.0000,0.0000
0.3143,0.0000,0.0000
0.3203,0.0000,0.0000
0.3264,0.0000,0.0000
0.3324,0.0000,0.0000
0.3385,0.0000,0.0000
0.3445,0.0000,0.0000
0.3506,0.0000,0.0000
0.3566,0.0000,0.0000
0.3627,0.0000,0.0000
0.3687,0.0000,0.0000
0.3748,0.0000,0.0000
0.3808,0.0000,0.0000
0.3869,0.0000,0.0000
0.3929,0.0000,0.0000
0.3990,0.0000,0.0000
0.4050,0.0000,0.0000
0.4110,0.0000,0.0000
