0.0050,0.0000
0.0100,0.0000
0.0150,0.0000
0.0200,0.0000
0.0250,0.0000
0.0300,0.0000
0.0350,0.0000
0.0400,0.0000
0.0450,0.0000
0.0500,0.0000
0.0550,0.0000
0.0600,0.0000
0.0650,0.0000
0.0700,0.0000
0.0750,0.0000
0.0800,0.0000
0.0850,-0.0548
0.0900,-0.0548
0.0950,-0.0548
0.1000,-0.0548
0.1050,-0.0548
0.1100,-0.1096
0.1150,-0.1096
0.1200,-0.1096
0.1250,-0.1096
0.1300,-0.1096
0.1350,-0.1643
0.1400,-0.1643
0.1450,-0.1643
0.1500,-0.1643
0.1550,-0.2191
0.1600,-0.2191
0.1650,-0.2191
0.1700,-0.2191
0.1750,-0.2191
0.1800,-0.2739
0.1850,-0.2739
0.1900,-0.2739
0.1950,-0.2739
0.2000,-0.3287
0.2050,-0.3287
0.2100,-0.3287
0.2150,-0.3287
0.2200,-0.3834
0.2250,-0.3834
0.2300,-0.3834
0.2350,-0.3834
0.2400,-0.4382
0.2450,-0.4382
0.2500,-0.4382
0.2550,-0.4382
0.2600,-0.4930
0.2650,-0.4930
0.2700,-0.4930
0.2750,-0.4930
0.2800,-0.5478
0.2850,-0.5478
0.2900,-0.5478
0.2951,-0.5478
0.3001,-0.5478
0.3051,-0.6026
0.3101,-0.6026
0.3151,-0.6026
0.3201,-0.6026
0.3251,-0.6573
0.3301,-0.6573
0.3351,-0.6573
0.3401,-0.6573
0.3451,-0.6573
0.3501,-0.7121
0.3551,-0.7121
0.3601,-0.7121
0.3651,-0.7121
0.3701,-0.7669
0.3751,-0.7669
0.3801,-0.7669
0.3851,-0.7669
0.3901,-0.7669
0.3951,-0.8217
0.4001,-0.8217
0.4051,-0.8217
0.4101,-0.8217
0.4151,-0.8764
0.4201,-0.8764
0.4251,-0.8764
0.4301,-0.8764
0.4351,-0.9312
0.4401,-0.9312
0.4451,-0.9312
0.4501,-0.9312
0.4551,-0.9860
0.4601,-0.9860
0.4651,-0.9860
0.4701,-0.9860
0.4751,-1.0408
0.4801,-1.0408
0.4851,-1.0408
0.4901,-1.0408
0.4951,-1.0408
0.5001,-1.0956
0.5051,-1.0956
0.5101,-1.0956
0.5151,-1.0956
0.5201,-1.0956
0.5251,-1.0956
0.5301,-1.0956
0.5351,-1.0956
0.5401,-1.1503
0.5451,-1.1503
0.5501,-1.1503
0.5551,-1.1503
0.5601,-1.2051
0.5651,-1.2051
0.5701,-1.2051
0.5751,-1.2051
0.5801,-1.2599
0.5851,-1.2599
0.5901,-1.2599
0.5951,-1.2599
0.6001,-1.3147
0.6051,-1.3147
0.6101,-1.3147
0.6151,-1.3147
0.6201,-1.3694
0.6251,-1.3694
0.6301,-1.3694
0.6351,-1.3694
0.6401,-1.4242
0.6451,-1.4242
0.6501,-1.4242
0.6551,-1.4242
0.6601,-1.4242
0.6651,-1.4242
0.6701,-1.4242
0.6751,-1.4242
0.6801,-1.4790
0.6851,-1.4790
0.6901,-1.4790
0.6951,-1.4790
0.7001,-1.5338
0.7051,-1.5338
0.7101,-1.5338
0.7151,-1.5338
0.7202,-1.5886
0.7252,-1.5886
0.7302,-1.5886
0.7352,-1.6433
0.7402,-1.6433
0.7452,-1.6433
0.7502,-1.6433
0.7552,-1.6981
0.7602,-1.6981
0.7652,-1.6981
0.7702,-1.6981
0.7752,-1.7529
0.7802,-1.7529
0.7852,-1.7529
0.7902,-1.7529
0.7952,-1.7529
0.8002,-1.7529
0.8052,-1.7529
0.8102,-1.7529
0.8152,-1.8077
0.8202,-1.8077
0.8252,-1.8077
0.8302,-1.8077
0.8352,-1.8624
0.8402,-1.8624
0.8452,-1.8624
0.8502,-1.8624
0.8552,-1.9172
0.8602,-1.9172
0.8652,-1.9172
0.8702,-1.9172
0.8752,-1.9720
0.8802,-1.9720
0.8852,-1.9720
0.8902,-1.9720
0.8952,-2.0268
0.9002,-2.0268
0.9052,-2.0268
0.9102,-2.0268
0.9152,-2.0816
0.9202,-2.0816
0.9252,-2.0816
0.9302,-2.0816
0.9352,-2.1363
0.9402,-2.1363
0.9452,-2.1363
0.9502,-2.1363
0.9552,-2.1911
0.9602,-2.1911
0.9652,-2.1911
0.9702,-2.2459
0.9752,-2.2459
0.9802,-2.2459
0.9852,-2.2459
0.9902,-2.3007
0.9952,-2.3007
1.0002,-2.3007
1.0052,-2.3007
1.0102,-2.3554
1.0152,-2.3554
1.0202,-2.3554
1.0252,-2.3554
1.0302,-2.3554
1.0352,-2.3554
1.0402,-2.3554
1.0452,-2.3554
1.0502,-2.4102
1.0552,-2.4102
1.0602,-2.4102
1.0652,-2.4102
1.0702,-2.4650
1.0752,-2.4650
1.0802,-2.4650
1.0852,-2.4650
1.0902,-2.5198
