0.0050,0.0000
0.0100,0.0000
0.0150,0.0000
0.0200,0.0000
0.0250,0.0000
0.0300,0.0000
0.0350,0.0000
0.0400,0.0000
0.0450,0.0000
0.0500,0.0000
0.0550,0.0000
0.0600,0.0000
0.0650,0.0000
0.0700,0.0000
0.0750,0.0000
0.0800,0.0000
0.0850,0.0000
0.0900,0.0000
0.0950,0.0000
0.1000,0.0000
0.1050,0.0000
0.1100,0.0000
0.1150,0.0000
0.1200,0.0000
0.1250,0.0000
0.1300,0.0000
0.1350,0.0000
0.1400,0.0000
0.1450,0.0000
0.1500,0.0000
0.1550,0.0000
0.1600,0.0000
0.1650,0.0000
0.1700,0.0000
0.1750,0.0000
0.1800,0.0000
0.1850,0.0000
0.1900,0.0000
0.1950,0.0000
0.2000,0.0000
0.2050,0.0000
0.2100,0.0000
0.2151,-0.0548
0.2201,-0.0548
0.2251,-0.0548
0.2301,-0.0548
0.2351,-0.0548
0.2401,-0.1096
0.2451,-0.1096
0.2501,-0.1096
0.2551,-0.1096
0.2601,-0.1643
0.2651,-0.1643
0.2701,-0.1643
0.2751,-0.1643
0.2801,-0.2191
0.2851,-0.2191
0.2901,-0.2191
0.2951,-0.2739
0.3001,-0.2739
0.3051,-0.2739
0.3101,-0.3287
0.3151,-0.3287
0.3201,-0.3287
0.3251,-0.3834
0.3301,-0.3834
0.3351,-0.4382
0.3401,-0.4382
0.3451,-0.4382
0.3501,-0.4930
0.3551,-0.4930
0.3601,-0.5478
0.3651,-0.5478
0.3701,-0.6026
0.3751,-0.6026
0.3801,-0.6573
0.3851,-0.6573
0.3901,-0.6573
0.3951,-0.7121
0.4001,-0.7121
0.4051,-0.7669
0.4101,-0.7669
0.4151,-0.8217
0.4201,-0.8764
0.4251,-0.8764
0.4301,-0.9312
0.4351,-0.9312
0.4401,-0.9860
0.4451,-0.9860
0.4501,-1.0408
0.4551,-1.0408
0.4601,-1.0956
0.4651,-1.1503
0.4701,-1.1503
0.4751,-1.2051
0.4801,-1.2051
0.4851,-1.2599
0.4901,-1.2599
0.4951,-1.3147
0.5001,-1.3694
0.5051,-1.3694
0.5101,-1.4242
0.5151,-1.4790
0.5201,-1.4790
0.5251,-1.5338
0.5301,-1.5338
0.5351,-1.5886
0.5401,-1.6433
0.5451,-1.6433
0.5501,-1.6981
0.5551,-1.7529
0.5601,-1.7529
0.5651,-1.8077
0.5701,-1.8624
0.5751,-1.8624
0.5801,-1.9172
0.5851,-1.9720
0.5901,-1.9720
0.5951,-2.0268
0.6001,-2.0816
0.6051,-2.1363
0.6101,-2.1363
0.6151,-2.1911
0.6201,-2.2459
0.6251,-2.2459
0.6301,-2.3007
0.6351,-2.3554
0.6401,-2.3554
0.6451,-2.4102
0.6501,-2.4650
0.6551,-2.5198
0.6601,-2.5198
0.6651,-2.5746
0.6701,-2.6293
0.6751,-2.6841
0.6801,-2.6841
0.6851,-2.7389
0.6901,-2.7937
0.6951,-2.8484
0.7001,-2.8484
0.7051,-2.9032
0.7101,-2.9580
0.7151,-3.0128
0.7201,-3.0128
0.7252,-3.0676
0.7302,-3.1223
0.7352,-3.1771
0.7402,-3.2319
0.7452,-3.2319
0.7502,-3.2867
0.7552,-3.3414
0.7602,-3.3962
0.7652,-3.3962
0.7702,-3.4510
0.7752,-3.5058
0.7802,-3.5605
0.7852,-3.6153
0.7902,-3.6153
0.7952,-3.6701
0.8002,-3.7249
0.8052,-3.7797
0.8102,-3.8344
0.8152,-3.8344
0.8202,-3.8892
0.8252,-3.9440
0.8302,-3.9988
0.8352,-4.0535
0.8402,-4.1083
0.8452,-4.1083
0.8502,-4.1631
0.8552,-4.2179
0.8602,-4.2727
0.8652,-4.3274
0.8702,-4.3274
0.8752,-4.3822
0.8802,-4.4370
0.8852,-4.4918
0.8902,-4.5465
0.8952,-4.6013
0.9002,-4.6013
0.9052,-4.6013
0.9102,-4.6561
0.9152,-4.7109
0.9202,-4.7657
0.9252,-4.8204
0.9302,-4.8752
0.9352,-4.8752
0.9402,-4.9300
0.9452,-4.9848
0.9502,-5.0395
0.9552,-5.0943
0.9602,-5.1491
0.9652,-5.1491
0.9702,-5.2039
0.9752,-5.2587
0.9802,-5.3134
0.9852,-5.3682
0.9902,-5.4230
0.9952,-5.4778
1.0002,-5.4778
1.0052,-5.5325
1.0102,-5.5873
1.0152,-5.6421
1.0202,-5.6969
1.0252,-5.7517
1.0302,-5.8064
1.0352,-5.8064
1.0402,-5.8612
1.0452,-5.9160
1.0502,-5.9708
1.0552,-6.0255
1.0602,-6.0803
1.0652,-6.1351
1.0702,-6.1899
1.0752,-6.1899
1.0802,-6.2447
1.0852,-6.2994
1.0902,-6.3542
1.0952,-6.4090
1.1002,-6.4638
1.1053,-6.5185
