0.0060,0.0000,0.0000
0.0120,0.0000,0.0000
0.0180,0.0000,0.0000
0.0240,0.0000,0.0000
0.0300,0.0000,0.0000
0.0361,0.0000,0.0000
0.0421,0.0000,0.0000
0.0481,0.0000,0.0000
0.0542,0.0000,0.0000
0.0602,0.0000,0.0000
0.0662,0.0000,0.0000
0.0723,0.0000,0.0000
0.0783,0.0000,0.0000
0.0843,0.0000,0.0000
0.0904,0.0000,0.0000
0.0964,0.0000,0.0000
0.1025,0.0000,0.0000
0.1085,0.0000,0.0000
0.1146,0.0000,0.0000
0.1206,0.0000,0.0000
0.1267,0.0000,0.0000
0.1327,0.0000,0.0000
0.1388,0.0000,0.0000
0.1448,0.0000,0.0000
0.1508,0.0000,0.0000
0.1569,0.0000,0.0000
0.1629,0.0000,0.0000
0.1690,0.0000,0.0000
0.1750,0.0000,0.0000
0.1810,0.0000,0.0000
0.1871,0.0000,0.0000
0.1931,0.0000,0.0000
0.1992,0.0000,0.0000
0.2052,0.0000,0.0000
0.2113,0.0000,0.0000
0.2173,0.0000,0.0000
0.2234,0.0000,0.0000
0.2294,0.0000,0.0000
0.2355,0.0000,0.0000
0.2415,0.0000,0.0000
0.2476,0.0000,0.0000
0.2536,0.0000,0.0000
0.2596,0.0000,0.0000
0.2657,0.0000,0.0000
0.2717,0.0000,0.0000
0.2778,0.0000,0.0000
0.2838,0.0000,0.0000
0.2899,0.0000,0.0000
0.2960,0.0000,0.0000
0.3020,0.0000,0.0000
0.3080,0.0000,0.0000
0.3141,0.0000,0.0000
0.3201,0.0000,0.0000
0.3262,0.0000,0.0000
0.3322,0.0000,0.0000
0.3382,0.0000,0.0000
0.3443,0.0000,0.0000
0.3503,0.0000,0.0000
0.3564,0.0000,0.0000
0.3624,0.0000,0.0000
0.3684,0.0000,0.0000
0.3745,0.0000,0.0000
0.3805,0.0000,0.0000
0.3866,0.0000,0.0000
0.3926,0.0000,0.0000
0.3987,0.0000,0.0000
0.4047,0.0000,0.0000
0.4107,0.0000,0.0000
